등록일시,부서명,사용자구분,상세조회URL,서비스ID,서비스명,서비스목적요약,서비스분야,선정기준,소관기관명,소관기관유형,소관기관코드,수정일시,신청기한,신청방법,전화문의,접수기관,조회수,지원내용,지원대상,지원유형,JA0110,JA0111,JA0201,JA0202,JA0203,JA0204,JA0205,JA0404,JA0403,JA0326,JA0327,JA0328
20201217142613,소득복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000076,119200000076,어촌지도자교육지원,어촌지도자를 대상으로 지도자 양성을 위한 무상교육 프로그램 제공,농림축산어업,○ 해당 광역 시도 수산사무소의 교육계획에 따름,해양수산부,중앙행정기관,1192000,20260128132656,접수기관 별 상이,방문신청,지자체 수산기술보급기관/051-773-5464,지방자치단체별 수산기술 보급기관(수산사무소),1754,"○ 교육비 : 무상교육

○ 교육내용 : 어촌 및 수산업발전 자문, 어촌지역간의 갈등 해소, 수산시책 홍보 및 모니터링, 수산기술 보급 사업 평가 및 자문, 기타 지도자협의회장이 필요하다고 판단하여 부의하는 사항

○ 수당 : 회의 소집에 참석한 지도자에 한하여 소요경비(수당 등) 지급. 1회 소집시 지급 기준액은 18만원 이내

○ 교육제공방법 : 지자체 수산사무소장이 어촌계장, 어업계장, 어촌지도자에게 교육계획 통보 및 참석 요청",○ 어촌계장 등 어촌지도자,기타(교육),18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,유통정책과,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000077,119200000077,천일염포장재지원,"천일염 생산자, 협동조합 등을 대상으로 천일염포장재를 지원",농림축산어업,○ 지원자격 및 요건을 갖춘 자 중에서 시장․군수가 시․군 자체적으로 구성된 심의회를 거쳐 지원대상자로 선정한 자,해양수산부,중앙행정기관,1192000,20260127160231,지자체 사업 공고시,방문신청,해당지역 시군구청/관할 지자체,시·군·구청,2143,"○ 천일염포장재 지원(지원조건 : 국비 30%, 지방비 30%, 자담 40%)","○ (지원대상)지방자치단체, 공기업, 천일염 영농(어)조합법인, 농(어)업회사법인, 농업협동조합, 수산업협동조합, 천일염관련 협동조합, 개인 및 법인(천일염 생산자) 

○ (제외대상) 영농(어)조합법인과 농(어)업회사법인 등 농수산업 관련 법인의 경우 설립 후 운영 실적이 1년 이하인 법인은 지원할 수 없음, 염전에서 전년도 및 당해연도에 농약사용이 적발되거나 잔류농약이 검출된 염전 및 염전생산자와 염전근로자의 자유의사에 어긋나는 근로강요행위가 적발된 염전 및 생산자는 지원대상에서 배제
* 「소금산업진흥법」에 따른 천일염 인증을 받은 업체의 경우 우선 지원할 수 있음",현금,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,유통정책과,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000078,119200000078,염전 바닥재 개선 지원,천일염 관련 종사자 및 단체 등에게 염전바닥재 개선을 위한 비용 지원,농림축산어업,○ 지원자격 및 요건을 갖춘 자 중에서 시장․군수가 시․군 자체적으로 구성된 심의회를 거쳐 지원대상자로 선정한 자,해양수산부,중앙행정기관,1192000,20260127160146,지자체 사업 공고시,방문신청,해당지역 시군구청/관할지자체,시·군·구청,1955,"○ 염전바닥재 개선 지원(지원조건 : 국비 30%, 지벙바 30%, 자담 40%)","○ (지원대상)지방자치단체, 공기업, 천일염 영농(어)조합법인, 농(어)업회사법인, 농업협동조합, 수산업협동조합, 천일염관련 협동조합, 개인 및 법인(천일염 생산자)

○ (제외대상)영농(어)조합법인과 농(어)업회사법인 등 농수산업 관련 법인의 경우 설립 후 운영 실적이 1년 이하인 법인은 지원할 수 없음, 염전에서 전년도 및 당해연도에 농약사용이 적발되거나 잔류농약이 검출된 염전 및 염전생산자와 염전근로자의 자유의사에 어긋나는 근로강요행위가 적발된 염전 및 생산자는 지원대상에서 배제
* 「소금산업진흥법」에 따른 천일염 인증을 받은 업체의 경우 우선 지원할 수 있음",현금,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,유통정책과,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000082,119200000082,수산물 물류환경 개선,"어업인 및 생산자단체 등에게 지게차, 파렛트, 어상자 등 물류기기 임차·구매비용 지원",농림축산어업,"○ 단위수협, 도매시장 등을 대상으로 사업공모 후 수협중앙회의 선정위원회를 통해 사업자 선정",해양수산부,중앙행정기관,1192000,20260129132754,접수기관 별 상이,직접입력,해양수산부 유통정책과/0517735442,,1626,"○ 지게차, 파렛트 임차비용, 재순환 어상자 구매비용 25%  지원(국비)","○ 어업인, 생산자단체 등",현금,,,,,,,,,,,,
20201217142613,항행정보정책과,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000085,119200000085,항로표지 전문교육 지원,항로표지 관련 종사자 등에게 전문 교육·훈련 프로그램 제공,행정·안전,○ 항로표지법 시행령 제19조,해양수산부,중앙행정기관,1192000,20260202161136,연중,기타 온라인신청,해양수산부 항로표지과/044-200-5873,해양수산부 항로표지과,1468,"○ 항로표지 전문인력의 양성 및 교육ㆍ훈련에 관한 사항, 교육프로그램의 개발 및 보급",○ 한국항로표지기술원,현금,,,,,,,,,,,,
20201217142613,어업정책과,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000097,119200000097,어선어업생산자 단체 자조금 지원,사업실적 평가를 통해 수산자조금 운영단체에 1:1 매칭펀드로 기금 지원,농림축산어업,○ 최근년도 기준으로 품목별 전국 생산량(또는 금액)대비 단체 구성원의 전체 생산량(또는 금액) 비율이 10% 이상인 단체,해양수산부,중앙행정기관,1192000,20260202160130,연중,방문신청,공주대학교 산학협력단/041-330-1148,공주대학교 산학협력단,1408,"○ 자조금 단체의 임의거출금과 1:1 매칭펀드(대응보조)로 지원함을 원칙이나, 사업실적을 평가하여 결과에 따라 예산 범위 내에서 차등지원 (국고보조 50%, 자부담(임의거출금) 50%)",○ ｢농수산자조금의 조성 및 운영에 관한 법률｣에 따라 수산자조금을 조성‧ 운영하는 단체(해수부 소관 비영리법인)로 ｢민법｣ 제32조에 의해 수산업자*의 전부 또는 일부를 회원으로 하여 해양수산부 장관의 허가를 받아 설립된 비영리법인 단체,현물,,,,,,,,,,,,
20201217142613,어구순환기획과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000109,119200000109,인증부표 교체비용 지원,기존의 스티로폼 부표를 인증부표로 교체하고자 하는 어업인에게 교체 비용의 일부를 지원,농림축산어업,"1. 김과 수하식 패류(굴, 홍합 등), 피낭류(멍게, 미더덕 등) 양식장에서 사용하는 스티로폼 부표를 대체하거나 신규로 양식장을 설치하고자 하는 자 또는 단체
2. 양식장 전체의 스티로폼 부표를 인증부표로 대체 또는 신규로 설치하는 양식장 전체를 인증부표로 설치하고자 하는 자 또는 단체
3. 교체하고자 하는 부표량 대비 스티로폼 부표 회수율을 높게 신청한 자
4. 어업경영체에 등록된 사업자
5. 양식보험에 가입한 자 또는 단체",해양수산부,중앙행정기관,1192000,20260202161309,자세한 날짜는 시군구청에 따라 다를 수 있음,정부24온라인신청||방문신청,해당지역 시군구청/-,시·군·구청,2070,"ㅇ 국비35%, 지방비35%, 자부담 30%
ㅇ 지원방법: 기존 스티로폼 부표를 인증부표로 교체하려는 자","ㅇ 양식어업, 어장시설 등에 사용되는 스티로폼 부표를 인증부표로 교체하려는 자
 * 사업대상자: 수산업법 및 양식산업발전법에 따른 면허나 구획어업 및 수산종자산업육성법에 따른 수산종자생산업 허가를 받아 어업을 경영 중이거나 하려는 자",현금,19.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,양식산업과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000110,119200000110,굴 껍데기 전처리 시설 지원,양식장에서 나오는 폐패각을 친환경 처리 비용 일부 지원,문화·환경,○ 양식 패류 박신 또는 가공하는 사업장을 운영하는자 또는 연안지역에서 방치되고 있는 패각을 자원화하기 위해 사업비 중 자담을 부담하여 처리하고자 하는 자,해양수산부,중앙행정기관,1192000,20260130110514,자세한 날짜는 시군구청에 따라 다를 수 있음,방문신청,해양수산부 양식산업과/051-773-5634,시·군·구청,2238,"○ 국비20%, 지방비60%, 자부담 20%

○ 지원방법: 폐패각을 친환경 처리하고자 하는 자에 대하여 운반비의 일부를 지원","○ 패류 양식과정 중 발생하는 패각을 대상으로 하며,  패각발생이 있는자",현금,19.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,어촌양식정책과,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000111,119200000111,수산동물질병 예방백신 공급 지원,어류양식장 운영자에게 백신공급비 지원,보건·의료,"ㅇ 「농어업재해보험」에 따른 양식보험가입어가 및 「농수산물품질관리법」에 따른 HACCP 등록 양식장에 대해 우선순위로 지원할 수 있음

ㅇ 수산동물예방백신 사업의 경우 「자연재난 구호 및 복구 비용 부담기준 등에 관한 규정」 제9조제4항에 따라 입식 신고를 하고, 최근 1년 이내(‘23.1.1.∼ 사업자 선정 전) 국립수산물품질관리원에서 실시하는 표적예찰에 참여한 실적이 있는 어가를 우선 지원할 수 있음

 ㅇ 「수산생물질병 관리법」 제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자(양식업자 및 그 종사자)에 대하여는 지원을 제한함

  ㅇ 재원조달 계획이 명확하여 재원(자담)이 이미 확보된 사업자에 한 함

  ㅇ 영어조합법인 등의 경우 (「농어업경영체 육성 및 지원에 관한 법률」제4조에 따라 경영정보를 등록하여야 함)
.
    - 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한 함

《 사업자 선정 제외대상(공통기준) 》

  ㅇ ｢해양수산부 국고보조금 관리에 관한 규정｣ 제13조(보조사업자 선정기준) 제4항의 각호에 해당하는 자

※ 해양수산부 국고보조금 관리에 관한 규정
제13조(보조사업자 선정기준) ④ 사업담당부서의 장은 보조사업자가 다음 각 호에 해당하는 경우 보조사업자 선정에서 제외하여야 한다.
  1. 보조금법 제31조의2에 따라 보조사업 또는 간접보조금의 수행대상에서 배제되거나 보조금 또는 간접보조금의 교부를 제한받은 경우
  2. 제16조제1항에 따라 중복수급에 해당되는 경우
  3. 삭제


  ㅇ 정당한 사유 없이 사업을 포기, 허위의 신청이나 기타 부정한 방법으로 보조금을 교부받는 등의 경우 해당 사업자(제조, 판매 포함)는 「수산사업자금 집행관리 기본규정(해양수산부 훈령 제480호)」이 정하는 기준 및 절차에 따라 신청·지원을 제한

  ㅇ 말라카이트 그린, 공업용 포르말린 등 미승인 약품 및 수입·판매 금지된 의약품 등을 불법적으로 사용하여 적발된 자(2025년도 사업자 선정일 기준 최근 2년 이내)는 2025년 사업대상자 선정 시 사업지원 제한

  ㅇ ｢보조금 관리에 관한 법률｣ 제12조제1항에 따라 국고 보조금을 통지받은 보조사업자는 지방비(자담) 부담분에 대한 예산(자금)을 확보하지 못할 경우 향후 1년간 국고 보조금 신청 및 지원제한

《 사업자 선정 제외대상(사업별 기준) 》
 ㅇ (수산동물예방백신) 「약사법」제85조(동물용 의약품 등에 대한 특례) 제6항에 따라 오·남용으로 사람 및 동물의 건강에 위해를 끼칠 우려가 있는 동물용 의약품을 처방전 없이 사용한 자, ｢약사법｣ 등 관련 법령을 위반한 제조업체 또는 판매업소 등과 계약 등을 통해 사업을 참여하려는 자, 「양식산업발전법」 제10조(양식업의 면허)제3항, 같은 법 시행규칙 제9조(양식업의 종류별 양식장 구역의 한계 등) 및 별표 3을 준수하지 않은 자",해양수산부,중앙행정기관,1192000,20260202161902,사업자 모집 공고 참고,방문신청,경상북도 해양수산과/054-880-7726||전라남도 친환경수산과/061-286-6994||경상남도 수산안전기술원/055-254-3592,"전남도청(친환경수산과), 경북도청(해양수산과), 경남도청(수산안전기술원)",2453,"○ 수산생물의 질병 예방 및 면역력 증강을 위한 백신, 면역증강제 지원
 - 백신 : 국립수산물품질관리원 등으로부터 국가검정을 필한 제품
 - 면역증강제 : 국공립 교육, 연구기관 등에서 효과 및 효능이 검증된 제품
   (품목허가를 받은 부표 상 약품 설명서에 면역증강의 효능이 기재된 제품)
 - 수산동물예방 백신 사업비는 배정된 예산의 범위 내에서 1차~2차 백신 접종까지 우선 지원하되, 지자체 자율로 면역증강제를 지원할 수 있음
 - 지원조건 : 국고 30%, 지방비 30%, 자부담 40%","ㅇ「양식산업발전법」또는「수산종자산업육성법」에 따른 면허 및 허가를 취득한 양식장 또는 수산종자생산시설을 운영 중이며, 「수산생물질병 관리법」에 따른 방역에 관한 교육을 받은 양식업자, 수산종자생산업자, 생산자단체(영어조합법인, 어촌계, 수협 등) 등",현물,19.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20201217142613,어촌양식정책과,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000113,119200000113,"방역사업비 지원(질병 예찰 및 방역, 교육)","양식어업인 등에게 방역교육, 질병진단 등에 소요되는 경비를 지원",농림축산어업,"ㅇ 「농어업재해보험」에 따른 양식보험가입어가 및 「농수산물품질관리법」에 따른 HACCP 등록 양식장에 대해 우선순위로 지원할 수 있음

  ㅇ 「수산생물질병 관리법」 제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자(양식업자 및 그 종사자)에 대하여는 지원을 제한함

  ㅇ 재원조달 계획이 명확하여 재원(자담)이 이미 확보된 사업자에 한 함

  ㅇ 영어조합법인 등의 경우 (「농어업경영체 육성 및 지원에 관한 법률」제4조에 따라 경영정보를 등록하여야 함)
.
    - 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한 함

《 사업자 선정 제외대상(공통기준) 》

  ㅇ ｢해양수산부 국고보조금 관리에 관한 규정｣ 제13조(보조사업자 선정기준) 제4항의 각호에 해당하는 자

※ 해양수산부 국고보조금 관리에 관한 규정
제13조(보조사업자 선정기준) ④ 사업담당부서의 장은 보조사업자가 다음 각 호에 해당하는 경우 보조사업자 선정에서 제외하여야 한다.
  1. 보조금법 제31조의2에 따라 보조사업 또는 간접보조금의 수행대상에서 배제되거나 보조금 또는 간접보조금의 교부를 제한받은 경우
  2. 제16조제1항에 따라 중복수급에 해당되는 경우
  3. 삭제


  ㅇ 정당한 사유 없이 사업을 포기, 허위의 신청이나 기타 부정한 방법으로 보조금을 교부받는 등의 경우 해당 사업자(제조, 판매 포함)는 「수산사업자금 집행관리 기본규정(해양수산부 훈령 제480호)」이 정하는 기준 및 절차에 따라 신청·지원을 제한

  ㅇ 말라카이트 그린, 공업용 포르말린 등 미승인 약품 및 수입·판매 금지된 의약품 등을 불법적으로 사용하여 적발된 자(2025년도 사업자 선정일 기준 최근 2년 이내)는 2025년 사업대상자 선정 시 사업지원 제한

  ㅇ ｢보조금 관리에 관한 법률｣ 제12조제1항에 따라 국고 보조금을 통지받은 보조사업자는 지방비(자담) 부담분에 대한 예산(자금)을 확보하지 못할 경우 향후 1년간 국고 보조금 신청 및 지원제한",해양수산부,중앙행정기관,1192000,20260202162045,사업자 모집 공고 참고,방문신청,해당지역 시군구청/000-000-0000,시·군·구청,2233,"○ 방역교육, 위촉공수산질병관리사 수당 및 경비, 방역사업 및 질병 진단에 드는 경비
  - 방역교육 비용(식사료 제외)
  - 방역업무 수행에 필요한 위촉공수산질병관리사의 수당 및 경비(방역관 및 위촉공수산질병관리사의 방역복 포함)
  - 방역사업 및 질병 진단에 필요한 제 경비(시약 및 재료비, 홍보물 제작 비용, 단 소독제, 투약‧치료제 제외)
  - 방역교육은 (사)대한수산질병관리사회 등에 위탁하여 교육의 효율성 제고(위탁 계약 시 시‧도에서 일괄 계약 추진)
  - 지원조건 : 국고 50%, 지방비 50%","「양식산업발전법」에 따른 양식업자 및 양식업종사자, 수산생물관련단체(대한수산질병관리사회 포함), 병성감정실시기관, 방역수행기관",현물,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
